0,1,2
Exodus 9:34,פרעה,355
Exodus 9:34,כי,30
Exodus 9:34,חדל,42
Exodus 9:34,המטר,254
Exodus 9:34,והברד,217
Exodus 9:34,והקלת,541
Exodus 9:34,ויסף,156
Exodus 9:34,לחטא,48
Exodus 9:34,ויכבד,42
Exodus 9:34,לבו,38
Exodus 9:34,הוא,12
Exodus 9:34,ועבדיו,98
Exodus 9:35,ויחזק,131
Exodus 9:35,לב,32
Exodus 9:35,פרעה,355
Exodus 9:35,ולא,37
Exodus 9:35,שלח,338
Exodus 9:35,את,401
Exodus 9:35,בני,62
Exodus 9:35,ישראל,541
Exodus 9:35,כאשר,521
Exodus 9:35,דבר,206
Exodus 9:35,יהוה,26
Exodus 9:35,ביד,16
Exodus 9:35,משה,345
Exodus 10:1,ויאמר,257
Exodus 10:1,יהוה,26
Exodus 10:1,אל,31
Exodus 10:1,משה,345
Exodus 10:1,בא,3
Exodus 10:1,אל,31
Exodus 10:1,פרעה,355
Exodus 10:1,כי,30
Exodus 10:1,אני,61
Exodus 10:1,הכבדתי,441
Exodus 10:1,את,401
Exodus 10:1,לבו,38
Exodus 10:1,ואת,407
Exodus 10:1,לב,32
Exodus 10:1,עבדיו,92
Exodus 10:1,למען,190
Exodus 10:1,שתי,710
Exodus 10:1,אתתי,811
Exodus 10:1,אלה,36
Exodus 10:1,בקרבו,310
Exodus 10:2,ולמען,196
Exodus 10:2,תספר,740
Exodus 10:2,באזני,70
Exodus 10:2,בנך,72
Exodus 10:2,ובן,58
Exodus 10:2,בנך,72
Exodus 10:2,את,401
Exodus 10:2,אשר,501
Exodus 10:2,התעללתי,945
Exodus 10:2,במצרים,382
Exodus 10:2,ואת,407
Exodus 10:2,אתתי,811
Exodus 10:2,אשר,501
Exodus 10:2,שמתי,750
Exodus 10:2,בם,42
Exodus 10:2,וידעתם,530
Exodus 10:2,כי,30
Exodus 10:2,אני,61
Exodus 10:2,יהוה,26
Exodus 10:3,ויבא,19
Exodus 10:3,משה,345
Exodus 10:3,ואהרן,262
Exodus 10:3,אל,31
Exodus 10:3,פרעה,355
Exodus 10:3,ויאמרו,263
Exodus 10:3,אליו,47
Exodus 10:3,כה,25
Exodus 10:3,אמר,241
Exodus 10:3,יהוה,26
Exodus 10:3,אלהי,46
Exodus 10:3,העברים,327
Exodus 10:3,עד,74
Exodus 10:3,מתי,450
Exodus 10:3,מאנת,491
Exodus 10:3,לענת,550
Exodus 10:3,מפני,180
Exodus 10:3,שלח,338
Exodus 10:3,עמי,120
Exodus 10:3,ויעבדני,152
Exodus 10:4,כי,30
Exodus 10:4,אם,41
Exodus 10:4,מאן,91
Exodus 10:4,אתה,406
Exodus 10:4,לשלח,368
Exodus 10:4,את,401
Exodus 10:4,עמי,120
Exodus 10:4,הנני,115
Exodus 10:4,מביא,53
Exodus 10:4,מחר,248
Exodus 10:4,ארבה,208
Exodus 10:4,בגבלך,57
Exodus 10:5,וכסה,91
Exodus 10:5,את,401
Exodus 10:5,עין,130
Exodus 10:5,הארץ,296
Exodus 10:5,ולא,37
Exodus 10:5,יוכל,66
Exodus 10:5,לראת,631
Exodus 10:5,את,401
Exodus 10:5,הארץ,296
Exodus 10:5,ואכל,57
Exodus 10:5,את,401
Exodus 10:5,יתר,610
Exodus 10:5,הפלטה,129
Exodus 10:5,הנשארת,956
Exodus 10:5,לכם,90
Exodus 10:5,מן,90
Exodus 10:5,הברד,211
Exodus 10:5,ואכל,57
Exodus 10:5,את,401
Exodus 10:5,כל,50
Exodus 10:5,העץ,165
Exodus 10:5,הצמח,143
Exodus 10:5,לכם,90
Exodus 10:5,מן,90
Exodus 10:5,השדה,314
Exodus 10:6,ומלאו,83
Exodus 10:6,בתיך,432
Exodus 10:6,ובתי,418
Exodus 10:6,כל,50
Exodus 10:6,עבדיך,106
Exodus 10:6,ובתי,418
Exodus 10:6,כל,50
Exodus 10:6,מצרים,380
Exodus 10:6,אשר,501
Exodus 10:6,לא,31
Exodus 10:6,ראו,207
Exodus 10:6,אבתיך,433
Exodus 10:6,ואבות,415
Exodus 10:6,אבתיך,433
Exodus 10:6,מיום,96
Exodus 10:6,היותם,461
Exodus 10:6,על,100
Exodus 10:6,האדמה,55
Exodus 10:6,עד,74
Exodus 10:6,היום,61
Exodus 10:6,הזה,17
Exodus 10:6,ויפן,146
Exodus 10:6,ויצא,107
Exodus 10:6,מעם,150
Exodus 10:6,פרעה,355
Exodus 10:7,ויאמרו,263
Exodus 10:7,עבדי,86
Exodus 10:7,פרעה,355
Exodus 10:7,אליו,47
Exodus 10:7,עד,74
Exodus 10:7,מתי,450
Exodus 10:7,יהיה,30
Exodus 10:7,זה,12
Exodus 10:7,לנו,86
Exodus 10:7,למוקש,476
Exodus 10:7,שלח,338
Exodus 10:7,את,401
Exodus 10:7,האנשים,406
Exodus 10:7,ויעבדו,98
Exodus 10:7,את,401
Exodus 10:7,יהוה,26
Exodus 10:7,אלהיהם,91
Exodus 10:7,הטרם,254
Exodus 10:7,תדע,474
Exodus 10:7,כי,30
Exodus 10:7,אבדה,12
Exodus 10:7,מצרים,380
Exodus 10:8,ויושב,324
Exodus 10:8,את,401
Exodus 10:8,משה,345
Exodus 10:8,ואת,407
Exodus 10:8,אהרן,256
Exodus 10:8,אל,31
Exodus 10:8,פרעה,355
Exodus 10:8,ויאמר,257
Exodus 10:8,אלהם,76
Exodus 10:8,לכו,56
Exodus 10:8,עבדו,82
Exodus 10:8,את,401
Exodus 10:8,יהוה,26
Exodus 10:8,אלהיכם,106
Exodus 10:8,מי,50
Exodus 10:8,ומי,56
Exodus 10:8,ההלכים,110
Exodus 10:9,ויאמר,257
Exodus 10:9,משה,345
Exodus 10:9,בנערינו,388
Exodus 10:9,ובזקנינו,231
Exodus 10:9,נלך,100
Exodus 10:9,בבנינו,120
Exodus 10:9,ובבנותנו,522
Exodus 10:9,בצאננו,199
Exodus 10:9,ובבקרנו,366
Exodus 10:9,נלך,100
Exodus 10:9,כי,30
Exodus 10:9,חג,11
Exodus 10:9,יהוה,26
Exodus 10:9,לנו,86
Exodus 10:10,ויאמר,257
Exodus 10:10,אלהם,76
Exodus 10:10,יהי,25
Exodus 10:10,כן,70
Exodus 10:10,יהוה,26
Exodus 10:10,עמכם,170
Exodus 10:10,כאשר,521
Exodus 10:10,אשלח,339
Exodus 10:10,אתכם,461
Exodus 10:10,ואת,407
Exodus 10:10,טפכם,149
Exodus 10:10,ראו,207
Exodus 10:10,כי,30
Exodus 10:10,רעה,275
Exodus 10:10,נגד,57
Exodus 10:10,פניכם,200
Exodus 10:11,לא,31
Exodus 10:11,כן,70
Exodus 10:11,לכו,56
Exodus 10:11,נא,51
Exodus 10:11,הגברים,260
Exodus 10:11,ועבדו,88
Exodus 10:11,את,401
Exodus 10:11,יהוה,26
Exodus 10:11,כי,30
Exodus 10:11,אתה,406
Exodus 10:11,אתם,441
Exodus 10:11,מבקשים,492
Exodus 10:11,ויגרש,519
Exodus 10:11,אתם,441
Exodus 10:11,מאת,441
Exodus 10:11,פני,140
Exodus 10:11,פרעה,355
Exodus 10:12,ויאמר,257
Exodus 10:12,יהוה,26
Exodus 10:12,אל,31
Exodus 10:12,משה,345
Exodus 10:12,נטה,64
Exodus 10:12,ידך,34
Exodus 10:12,על,100
Exodus 10:12,ארץ,291
Exodus 10:12,מצרים,380
Exodus 10:12,בארבה,210
Exodus 10:12,ויעל,116
Exodus 10:12,על,100
Exodus 10:12,ארץ,291
Exodus 10:12,מצרים,380
Exodus 10:12,ויאכל,67
Exodus 10:12,את,401
Exodus 10:12,כל,50
Exodus 10:12,עשב,372
Exodus 10:12,הארץ,296
Exodus 10:12,את,401
Exodus 10:12,כל,50
Exodus 10:12,אשר,501
Exodus 10:12,השאיר,516
Exodus 10:12,הברד,211
Exodus 10:13,ויט,25
Exodus 10:13,משה,345
Exodus 10:13,את,401
Exodus 10:13,מטהו,60
Exodus 10:13,על,100
Exodus 10:13,ארץ,291
Exodus 10:13,מצרים,380
Exodus 10:13,ויהוה,32
Exodus 10:13,נהג,58
Exodus 10:13,רוח,214
Exodus 10:13,קדים,154
Exodus 10:13,בארץ,293
Exodus 10:13,כל,50
Exodus 10:13,היום,61
Exodus 10:13,ההוא,17
Exodus 10:13,וכל,56
Exodus 10:13,הלילה,80
Exodus 10:13,הבקר,307
Exodus 10:13,היה,20
Exodus 10:13,ורוח,220
Exodus 10:13,הקדים,159
Exodus 10:13,נשא,351
Exodus 10:13,את,401
Exodus 10:13,הארבה,213
Exodus 10:14,ויעל,116
Exodus 10:14,הארבה,213
Exodus 10:14,על,100
Exodus 10:14,כל,50
Exodus 10:14,ארץ,291
Exodus 10:14,מצרים,380
Exodus 10:14,וינח,74
Exodus 10:14,בכל,52
Exodus 10:14,גבול,41
Exodus 10:14,מצרים,380
Exodus 10:14,כבד,26
Exodus 10:14,מאד,45
Exodus 10:14,לפניו,176
Exodus 10:14,לא,31
Exodus 10:14,היה,20
Exodus 10:14,כן,70
Exodus 10:14,ארבה,208
Exodus 10:14,כמהו,71
Exodus 10:14,ואחריו,231
Exodus 10:14,לא,31
Exodus 10:14,יהיה,30
Exodus 10:14,כן,70
Exodus 10:15,ויכס,96
Exodus 10:15,את,401
Exodus 10:15,עין,130
Exodus 10:15,כל,50
Exodus 10:15,הארץ,296
Exodus 10:15,ותחשך,734
Exodus 10:15,הארץ,296
Exodus 10:15,ויאכל,67
Exodus 10:15,את,401
Exodus 10:15,כל,50
Exodus 10:15,עשב,372
Exodus 10:15,הארץ,296
Exodus 10:15,ואת,407
Exodus 10:15,כל,50
Exodus 10:15,פרי,290
Exodus 10:15,העץ,165
Exodus 10:15,אשר,501
Exodus 10:15,הותיר,621
Exodus 10:15,הברד,211
Exodus 10:15,ולא,37
Exodus 10:15,נותר,656
Exodus 10:15,כל,50
Exodus 10:15,ירק,310
Exodus 10:15,בעץ,162
Exodus 10:15,ובעשב,380
Exodus 10:15,השדה,314
Exodus 10:15,בכל,52
Exodus 10:15,ארץ,291
Exodus 10:15,מצרים,380
Exodus 10:16,וימהר,261
Exodus 10:16,פרעה,355
Exodus 10:16,לקרא,331
Exodus 10:16,למשה,375
Exodus 10:16,ולאהרן,292
Exodus 10:16,ויאמר,257
Exodus 10:16,חטאתי,428
Exodus 10:16,ליהוה,56
Exodus 10:16,אלהיכם,106
Exodus 10:16,ולכם,96
Exodus 10:17,ועתה,481
Exodus 10:17,שא,301
Exodus 10:17,נא,51
Exodus 10:17,חטאתי,428
Exodus 10:17,אך,21
Exodus 10:17,הפעם,195
Exodus 10:17,והעתירו,697
Exodus 10:17,ליהוה,56
Exodus 10:17,אלהיכם,106
Exodus 10:17,ויסר,276
Exodus 10:17,מעלי,150
Exodus 10:17,רק,300
Exodus 10:17,את,401
Exodus 10:17,המות,451
Exodus 10:17,הזה,17
Exodus 10:18,ויצא,107
Exodus 10:18,מעם,150
Exodus 10:18,פרעה,355
Exodus 10:18,ויעתר,686
Exodus 10:18,אל,31
Exodus 10:18,יהוה,26
Exodus 10:19,ויהפך,121
Exodus 10:19,יהוה,26
Exodus 10:19,רוח,214
Exodus 10:19,ים,50
Exodus 10:19,חזק,115
Exodus 10:19,מאד,45
Exodus 10:19,וישא,317
Exodus 10:19,את,401
Exodus 10:19,הארבה,213
Exodus 10:19,ויתקעהו,597
Exodus 10:19,ימה,55
Exodus 10:19,סוף,146
Exodus 10:19,לא,31
Exodus 10:19,נשאר,551
Exodus 10:19,ארבה,208
Exodus 10:19,אחד,13
Exodus 10:19,בכל,52
Exodus 10:19,גבול,41
Exodus 10:19,מצרים,380
Exodus 10:20,ויחזק,131
Exodus 10:20,יהוה,26
Exodus 10:20,את,401
Exodus 10:20,לב,32
Exodus 10:20,פרעה,355
Exodus 10:20,ולא,37
Exodus 10:20,שלח,338
Exodus 10:20,את,401
Exodus 10:20,בני,62
Exodus 10:20,ישראל,541
Exodus 10:21,ויאמר,257
Exodus 10:21,יהוה,26
Exodus 10:21,אל,31
Exodus 10:21,משה,345
Exodus 10:21,נטה,64
Exodus 10:21,ידך,34
Exodus 10:21,על,100
Exodus 10:21,השמים,395
Exodus 10:21,ויהי,31
Exodus 10:21,חשך,328
Exodus 10:21,על,100
Exodus 10:21,ארץ,291
Exodus 10:21,מצרים,380
Exodus 10:21,וימש,356
Exodus 10:21,חשך,328
Exodus 10:22,ויט,25
Exodus 10:22,משה,345
Exodus 10:22,את,401
Exodus 10:22,ידו,20
Exodus 10:22,על,100
Exodus 10:22,השמים,395
Exodus 10:22,ויהי,31
Exodus 10:22,חשך,328
Exodus 10:22,אפלה,116
Exodus 10:22,בכל,52
Exodus 10:22,ארץ,291
Exodus 10:22,מצרים,380
Exodus 10:22,שלשת,1030
Exodus 10:22,ימים,100
Exodus 10:23,לא,31
Exodus 10:23,ראו,207
Exodus 10:23,איש,311
Exodus 10:23,את,401
Exodus 10:23,אחיו,25
Exodus 10:23,ולא,37
Exodus 10:23,קמו,146
Exodus 10:23,איש,311
Exodus 10:23,מתחתיו,864
Exodus 10:23,שלשת,1030
Exodus 10:23,ימים,100
Exodus 10:23,ולכל,86
Exodus 10:23,בני,62
Exodus 10:23,ישראל,541
Exodus 10:23,היה,20
Exodus 10:23,אור,207
Exodus 10:23,במושבתם,790
Exodus 10:24,ויקרא,317
Exodus 10:24,פרעה,355
Exodus 10:24,אל,31
Exodus 10:24,משה,345
Exodus 10:24,ויאמר,257
Exodus 10:24,לכו,56
Exodus 10:24,עבדו,82
Exodus 10:24,את,401
Exodus 10:24,יהוה,26
Exodus 10:24,רק,300
Exodus 10:24,צאנכם,201
Exodus 10:24,ובקרכם,368
Exodus 10:24,יצג,103
Exodus 10:24,גם,43
Exodus 10:24,טפכם,149
Exodus 10:24,ילך,60
Exodus 10:24,עמכם,170
Exodus 10:25,ויאמר,257
Exodus 10:25,משה,345
Exodus 10:25,גם,43
Exodus 10:25,אתה,406
Exodus 10:25,תתן,850
Exodus 10:25,בידנו,72
Exodus 10:25,זבחים,67
Exodus 10:25,ועלות,512
Exodus 10:25,ועשינו,442
Exodus 10:25,ליהוה,56
Exodus 10:25,אלהינו,102
Exodus 10:26,וגם,49
Exodus 10:26,מקננו,246
Exodus 10:26,ילך,60
Exodus 10:26,עמנו,166
Exodus 10:26,לא,31
Exodus 10:26,תשאר,901
Exodus 10:26,פרסה,345
Exodus 10:26,כי,30
Exodus 10:26,ממנו,136
Exodus 10:26,נקח,158
Exodus 10:26,לעבד,106
Exodus 10:26,את,401
Exodus 10:26,יהוה,26
Exodus 10:26,אלהינו,102
Exodus 10:26,ואנחנו,121
Exodus 10:26,לא,31
Exodus 10:26,נדע,124
Exodus 10:26,מה,45
Exodus 10:26,נעבד,126
Exodus 10:26,את,401
Exodus 10:26,יהוה,26
Exodus 10:26,עד,74
Exodus 10:26,באנו,59
Exodus 10:26,שמה,345
Exodus 10:27,ויחזק,131
Exodus 10:27,יהוה,26
Exodus 10:27,את,401
Exodus 10:27,לב,32
Exodus 10:27,פרעה,355
Exodus 10:27,ולא,37
Exodus 10:27,אבה,8
Exodus 10:27,לשלחם,408
Exodus 10:28,ויאמר,257
Exodus 10:28,לו,36
Exodus 10:28,פרעה,355
Exodus 10:28,לך,50
Exodus 10:28,מעלי,150
Exodus 10:28,השמר,545
Exodus 10:28,לך,50
Exodus 10:28,אל,31
Exodus 10:28,תסף,540
Exodus 10:28,ראות,607
Exodus 10:28,פני,140
Exodus 10:28,כי,30
Exodus 10:28,ביום,58
Exodus 10:28,ראתך,621
Exodus 10:28,פני,140
Exodus 10:28,תמות,846
Exodus 10:29,ויאמר,257
Exodus 10:29,משה,345
Exodus 10:29,כן,70
Exodus 10:29,דברת,606
Exodus 10:29,לא,31
Exodus 10:29,אסף,141
Exodus 10:29,עוד,80
Exodus 10:29,ראות,607
Exodus 10:29,פניך,160
Exodus 11:1,ויאמר,257
Exodus 11:1,יהוה,26
Exodus 11:1,אל,31
Exodus 11:1,משה,345
Exodus 11:1,עוד,80
Exodus 11:1,נגע,123
Exodus 11:1,אחד,13
Exodus 11:1,אביא,14
Exodus 11:1,על,100
Exodus 11:1,פרעה,355
Exodus 11:1,ועל,106
Exodus 11:1,מצרים,380
Exodus 11:1,אחרי,219
Exodus 11:1,כן,70
Exodus 11:1,ישלח,348
Exodus 11:1,אתכם,461
Exodus 11:1,מזה,52
Exodus 11:1,כשלחו,364
Exodus 11:1,כלה,55
Exodus 11:1,גרש,503
Exodus 11:1,יגרש,513
Exodus 11:1,אתכם,461
Exodus 11:1,מזה,52
Exodus 11:2,דבר,206
Exodus 11:2,נא,51
Exodus 11:2,באזני,70
Exodus 11:2,העם,115
Exodus 11:2,וישאלו,353
Exodus 11:2,איש,311
Exodus 11:2,מאת,441
Exodus 11:2,רעהו,281
Exodus 11:2,ואשה,312
Exodus 11:2,מאת,441
Exodus 11:2,רעותה,681
Exodus 11:2,כלי,60
Exodus 11:2,כסף,160
Exodus 11:2,וכלי,66
Exodus 11:2,זהב,14
Exodus 11:3,ויתן,466
Exodus 11:3,יהוה,26
Exodus 11:3,את,401
Exodus 11:3,חן,58
Exodus 11:3,העם,115
Exodus 11:3,בעיני,142
Exodus 11:3,מצרים,380
Exodus 11:3,גם,43
Exodus 11:3,האיש,316
Exodus 11:3,משה,345
Exodus 11:3,גדול,43
Exodus 11:3,מאד,45
Exodus 11:3,בארץ,293
Exodus 11:3,מצרים,380
Exodus 11:3,בעיני,142
Exodus 11:3,עבדי,86
Exodus 11:3,פרעה,355
Exodus 11:3,ובעיני,148
Exodus 11:3,העם,115
Exodus 11:4,ויאמר,257
Exodus 11:4,משה,345
Exodus 11:4,כה,25
Exodus 11:4,אמר,241
Exodus 11:4,יהוה,26
Exodus 11:4,כחצת,518
Exodus 11:4,הלילה,80
Exodus 11:4,אני,61
Exodus 11:4,יוצא,107
Exodus 11:4,בתוך,428
Exodus 11:4,מצרים,380
Exodus 11:5,ומת,446
Exodus 11:5,כל,50
Exodus 11:5,בכור,228
Exodus 11:5,בארץ,293
Exodus 11:5,מצרים,380
Exodus 11:5,מבכור,268
Exodus 11:5,פרעה,355
Exodus 11:5,הישב,317
Exodus 11:5,על,100
Exodus 11:5,כסאו,87
Exodus 11:5,עד,74
Exodus 11:5,בכור,228
Exodus 11:5,השפחה,398
Exodus 11:5,אשר,501
Exodus 11:5,אחר,209
Exodus 11:5,הרחים,263
Exodus 11:5,וכל,56
Exodus 11:5,בכור,228
Exodus 11:5,בהמה,52
Exodus 11:6,והיתה,426
Exodus 11:6,צעקה,265
Exodus 11:6,גדלה,42
Exodus 11:6,בכל,52
Exodus 11:6,ארץ,291
Exodus 11:6,מצרים,380
Exodus 11:6,אשר,501
Exodus 11:6,כמהו,71
Exodus 11:6,לא,31
Exodus 11:6,נהיתה,470
Exodus 11:6,וכמהו,77
Exodus 11:6,לא,31
Exodus 11:6,תסף,540
Exodus 11:7,ולכל,86
Exodus 11:7,בני,62
Exodus 11:7,ישראל,541
Exodus 11:7,לא,31
Exodus 11:7,יחרץ,308
Exodus 11:7,כלב,52
Exodus 11:7,לשנו,386
Exodus 11:7,למאיש,381
Exodus 11:7,ועד,80
Exodus 11:7,בהמה,52
Exodus 11:7,למען,190
Exodus 11:7,תדעון,530
Exodus 11:7,אשר,501
Exodus 11:7,יפלה,125
Exodus 11:7,יהוה,26
Exodus 11:7,בין,62
Exodus 11:7,מצרים,380
Exodus 11:7,ובין,68
Exodus 11:7,ישראל,541
Exodus 11:8,וירדו,226
Exodus 11:8,כל,50
Exodus 11:8,עבדיך,106
Exodus 11:8,אלה,36
Exodus 11:8,אלי,41
Exodus 11:8,והשתחוו,731
Exodus 11:8,לי,40
Exodus 11:8,לאמר,271
Exodus 11:8,צא,91
Exodus 11:8,אתה,406
Exodus 11:8,וכל,56
Exodus 11:8,העם,115
Exodus 11:8,אשר,501
Exodus 11:8,ברגליך,265
Exodus 11:8,ואחרי,225
Exodus 11:8,כן,70
Exodus 11:8,אצא,92
Exodus 11:8,ויצא,107
Exodus 11:8,מעם,150
Exodus 11:8,פרעה,355
Exodus 11:8,בחרי,220
Exodus 11:8,אף,81
Exodus 11:9,ויאמר,257
Exodus 11:9,יהוה,26
Exodus 11:9,אל,31
Exodus 11:9,משה,345
Exodus 11:9,לא,31
Exodus 11:9,ישמע,420
Exodus 11:9,אליכם,101
Exodus 11:9,פרעה,355
Exodus 11:9,למען,190
Exodus 11:9,רבות,608
Exodus 11:9,מופתי,536
Exodus 11:9,בארץ,293
Exodus 11:9,מצרים,380
Exodus 11:10,ומשה,351
Exodus 11:10,ואהרן,262
Exodus 11:10,עשו,376
Exodus 11:10,את,401
Exodus 11:10,כל,50
Exodus 11:10,המפתים,575
Exodus 11:10,האלה,41
Exodus 11:10,לפני,170
Exodus 11:10,פרעה,355
Exodus 11:10,ויחזק,131
Exodus 11:10,יהוה,26
Exodus 11:10,את,401
Exodus 11:10,לב,32
Exodus 11:10,פרעה,355
Exodus 11:10,ולא,37
Exodus 11:10,שלח,338
Exodus 11:10,את,401
Exodus 11:10,בני,62
Exodus 11:10,ישראל,541
Exodus 11:10,מארצו,337
Exodus 12:1,ויאמר,257
Exodus 12:1,יהוה,26
Exodus 12:1,אל,31
Exodus 12:1,משה,345
Exodus 12:1,ואל,37
Exodus 12:1,אהרן,256
Exodus 12:1,בארץ,293
Exodus 12:1,מצרים,380
Exodus 12:1,לאמר,271
Exodus 12:2,החדש,317
Exodus 12:2,הזה,17
Exodus 12:2,לכם,90
Exodus 12:2,ראש,501
Exodus 12:2,חדשים,362
Exodus 12:2,ראשון,557
Exodus 12:2,הוא,12
Exodus 12:2,לכם,90
Exodus 12:2,לחדשי,352
Exodus 12:2,השנה,360
Exodus 12:3,דברו,212
Exodus 12:3,אל,31
Exodus 12:3,כל,50
Exodus 12:3,עדת,474
Exodus 12:3,ישראל,541
Exodus 12:3,לאמר,271
Exodus 12:3,בעשר,572
Exodus 12:3,לחדש,342
Exodus 12:3,הזה,17
Exodus 12:3,ויקחו,130
Exodus 12:3,להם,75
Exodus 12:3,איש,311
Exodus 12:3,שה,305
Exodus 12:3,לבית,442
Exodus 12:3,אבת,403
Exodus 12:3,שה,305
Exodus 12:3,לבית,442
Exodus 12:4,ואם,47
Exodus 12:4,ימעט,129
Exodus 12:4,הבית,417
Exodus 12:4,מהית,455
Exodus 12:4,משה,345
Exodus 12:4,ולקח,144
Exodus 12:4,הוא,12
Exodus 12:4,ושכנו,382
Exodus 12:4,הקרב,307
Exodus 12:4,אל,31
Exodus 12:4,ביתו,418
Exodus 12:4,במכסת,522
Exodus 12:4,נפשת,830
Exodus 12:4,איש,311
Exodus 12:4,לפי,120
Exodus 12:4,אכלו,57
Exodus 12:4,תכסו,486
Exodus 12:4,על,100
Exodus 12:4,השה,310
Exodus 12:5,שה,305
Exodus 12:5,תמים,490
Exodus 12:5,זכר,227
Exodus 12:5,בן,52
Exodus 12:5,שנה,355
Exodus 12:5,יהיה,30
Exodus 12:5,לכם,90
Exodus 12:5,מן,90
Exodus 12:5,הכבשים,377
Exodus 12:5,ומן,96
Exodus 12:5,העזים,132
Exodus 12:5,תקחו,514
Exodus 12:6,והיה,26
Exodus 12:6,לכם,90
Exodus 12:6,למשמרת,1010
Exodus 12:6,עד,74
Exodus 12:6,ארבעה,278
Exodus 12:6,עשר,570
Exodus 12:6,יום,56
Exodus 12:6,לחדש,342
Exodus 12:6,הזה,17
Exodus 12:6,ושחטו,329
Exodus 12:6,אתו,407
Exodus 12:6,כל,50
Exodus 12:6,קהל,135
Exodus 12:6,עדת,474
Exodus 12:6,ישראל,541
Exodus 12:6,בין,62
Exodus 12:6,הערבים,327
Exodus 12:7,ולקחו,150
Exodus 12:7,מן,90
Exodus 12:7,הדם,49
Exodus 12:7,ונתנו,512
Exodus 12:7,על,100
Exodus 12:7,שתי,710
Exodus 12:7,המזוזת,465
Exodus 12:7,ועל,106
Exodus 12:7,המשקוף,531
Exodus 12:7,על,100
Exodus 12:7,הבתים,457
Exodus 12:7,אשר,501
Exodus 12:7,יאכלו,67
Exodus 12:7,אתו,407
Exodus 12:7,בהם,47
Exodus 12:8,ואכלו,63
Exodus 12:8,את,401
Exodus 12:8,הבשר,507
Exodus 12:8,בלילה,77
Exodus 12:8,הזה,17
Exodus 12:8,צלי,130
Exodus 12:8,אש,301
Exodus 12:8,ומצות,542
Exodus 12:8,על,100
Exodus 12:8,מררים,490
Exodus 12:8,יאכלהו,72
Exodus 12:9,אל,31
Exodus 12:9,תאכלו,457
Exodus 12:9,ממנו,136
Exodus 12:9,נא,51
Exodus 12:9,ובשל,338
Exodus 12:9,מבשל,372
Exodus 12:9,במים,92
Exodus 12:9,כי,30
Exodus 12:9,אם,41
Exodus 12:9,צלי,130
Exodus 12:9,אש,301
Exodus 12:9,ראשו,507
Exodus 12:9,על,100
Exodus 12:9,כרעיו,306
Exodus 12:9,ועל,106
Exodus 12:9,קרבו,308
Exodus 12:10,ולא,37
Exodus 12:10,תותירו,1022
Exodus 12:10,ממנו,136
Exodus 12:10,עד,74
Exodus 12:10,בקר,302
Exodus 12:10,והנתר,661
Exodus 12:10,ממנו,136
Exodus 12:10,עד,74
Exodus 12:10,בקר,302
Exodus 12:10,באש,303
Exodus 12:10,תשרפו,986
Exodus 12:11,וככה,51
Exodus 12:11,תאכלו,457
Exodus 12:11,אתו,407
Exodus 12:11,מתניכם,560
Exodus 12:11,חגרים,261
Exodus 12:11,נעליכם,220
Exodus 12:11,ברגליכם,305
Exodus 12:11,ומקלכם,236
Exodus 12:11,בידכם,76
Exodus 12:11,ואכלתם,497
Exodus 12:11,אתו,407
Exodus 12:11,בחפזון,153
Exodus 12:11,פסח,148
Exodus 12:11,הוא,12
Exodus 12:11,ליהוה,56
Exodus 12:12,ועברתי,688
Exodus 12:12,בארץ,293
Exodus 12:12,מצרים,380
Exodus 12:12,בלילה,77
Exodus 12:12,הזה,17
Exodus 12:12,והכיתי,451
Exodus 12:12,כל,50
Exodus 12:12,בכור,228
Exodus 12:12,בארץ,293
Exodus 12:12,מצרים,380
Exodus 12:12,מאדם,85
Exodus 12:12,ועד,80
Exodus 12:12,בהמה,52
Exodus 12:12,ובכל,58
Exodus 12:12,אלהי,46
Exodus 12:12,מצרים,380
Exodus 12:12,אעשה,376
Exodus 12:12,שפטים,439
Exodus 12:12,אני,61
Exodus 12:12,יהוה,26
Exodus 12:13,והיה,26
Exodus 12:13,הדם,49
Exodus 12:13,לכם,90
Exodus 12:13,לאת,431
Exodus 12:13,על,100
Exodus 12:13,הבתים,457
Exodus 12:13,אשר,501
Exodus 12:13,אתם,441
Exodus 12:13,שם,340
Exodus 12:13,וראיתי,627
Exodus 12:13,את,401
Exodus 12:13,הדם,49
Exodus 12:13,ופסחתי,564
